idx	sentiment_bert_raw	negative_word	positive_word	product_avg_rating	product_std_rating	rating_diff	review_rating	question	links	word_count	product_name_mention	num_mentioned_brand	brand_mention	is_spam
10870	positive	2	5	3.69	1.2126844346247996	-0.69	3	no	no	31	yes	12	no	0.0
7262	positive	2	2	4.1	0.8306623862918074	-0.09999999999999963	4	no	no	29	no	0	no	0.0
6759	positive	13	7	4.39	0.8456248044307639	0.6100000000000003	5	no	no	57	yes	1	yes	0.0
12222	positive	0	3	4.08	0.9090593428863096	-0.08000000000000007	4	no	no	39	yes	1	yes	0.0
881	positive	8	3	3.66	1.2200565815910904	1.34	5	no	no	58	yes	3	no	0.0
48	negative	2	4	1.0	0.0	0.0	1	no	no	23	no	0	no	0.0
14239	positive	5	5	3.5	0.7833494518006403	-0.5	3	no	no	53	no	4	no	0.0
9613	positive	2	5	4.18	0.9301721613957464	0.8200000000000003	5	no	no	44	yes	0	no	0.0
5340	negative	5	3	3.0	0.0	0.0	3	no	no	30	no	0	no	0.0
4444	positive	1	3	3.75	1.0103629710818451	-0.75	3	no	no	45	yes	3	yes	0.0
3232	positive	14	7	3.14	1.1866605518454392	0.8599999999999999	4	no	no	58	yes	0	no	0.0
9379	positive	2	3	3.52	0.9431860898041275	-1.52	2	no	no	38	yes	8	no	0.0
842	negative	1	3	3.66	1.2200565815910904	-0.6600000000000001	3	no	no	35	yes	9	no	0.0
13435	negative	4	8	3.9	0.9379864573139146	-1.9	2	no	no	75	no	4	yes	0.0
11518	negative	4	2	3.05	1.1741740958036146	-1.0499999999999998	2	no	no	35	yes	0	no	0.0
13445	positive	0	6	3.9	0.9379864573139146	0.10000000000000007	4	no	no	43	yes	6	no	0.0
14380	negative	4	4	2.5	0.957427107756338	-0.5	2	no	no	49	yes	5	no	0.0
6168	positive	6	5	4.12	1.0731488267988851	-0.1200000000000001	4	no	no	32	no	0	no	0.0
11307	positive	1	3	3.71	0.9005915819220351	0.29000000000000004	4	no	no	28	yes	0	no	0.0
11620	positive	5	3	3.43	0.8865524036138771	-0.43000000000000016	3	no	no	27	yes	0	no	0.0
4923	negative	5	0	3.23	1.024358172073753	-0.23	3	no	no	34	no	0	no	0.0
11702	positive	1	0	3.35	0.9922796563656326	0.6499999999999999	4	no	no	36	yes	0	no	0.0
469	positive	3	6	5.0	0.0	0.0	5	no	no	34	yes	1	no	0.0
13221	positive	5	2	4.53	0.4991341984846218	0.4699999999999998	5	no	no	54	yes	1	yes	0.0
4143	negative	4	5	4.48	0.5800723506141885	0.5199999999999996	5	no	no	53	no	3	no	0.0
10601	positive	3	5	3.98	1.108482132868586	-0.98	3	no	no	35	no	0	no	0.0
8494	positive	2	6	3.86	0.978403905486634	1.14	5	no	no	31	yes	2	yes	0.0
5695	positive	2	2	3.91	0.8625361098289438	0.08999999999999986	4	no	no	47	yes	3	yes	0.0
11180	positive	0	2	3.75	0.82915619758885	1.25	5	no	no	33	no	1	no	0.0
9151	positive	6	3	3.69	0.709127352805826	0.31000000000000005	4	no	no	26	yes	0	no	0.0
8305	negative	5	2	3.36	1.1029737733588665	-1.36	2	no	no	39	yes	2	no	0.0
7054	positive	5	6	3.95	0.9205976319760985	-0.9500000000000002	3	no	no	70	yes	8	no	0.0
12843	positive	5	6	3.92	1.2555432644432802	-0.92	3	no	no	32	no	2	no	0.0
473	positive	5	3	4.29	0.6998542122237652	0.71	5	no	no	32	yes	0	no	0.0
4150	positive	6	3	4.48	0.5800723506141885	0.5199999999999996	5	no	no	35	yes	0	no	0.0
3209	negative	9	3	3.14	1.1866605518454392	-1.14	2	no	no	80	yes	21	no	0.0
6071	positive	2	2	4.12	1.0731488267988851	-2.12	2	no	no	32	yes	4	no	0.0
4910	negative	3	2	3.23	1.024358172073753	-1.23	2	no	no	28	no	0	no	0.0
7823	positive	3	2	3.44	1.5713484026367723	-1.44	2	no	no	26	no	0	no	0.0
1080	positive	3	6	5.0	0.0	0.0	5	no	no	76	yes	1	yes	0.0
7219	positive	4	4	4.12	0.8912792481735744	-0.1200000000000001	4	no	no	24	no	0	no	0.0
7051	positive	1	2	3.95	0.9205976319760985	1.0499999999999998	5	no	no	34	yes	1	no	0.0
1176	positive	3	1	3.71	1.0473484499010843	-0.71	3	no	no	29	no	0	no	0.0
7708	positive	4	1	3.6	0.7118052168020874	-0.6000000000000001	3	no	no	28	no	0	no	0.0
4976	positive	4	4	4.11	0.5665577237325317	-0.11000000000000032	4	no	no	35	no	3	no	0.0
7475	positive	5	3	3.86	0.9147320339189784	0.14000000000000012	4	no	no	29	yes	2	no	0.0
11038	positive	4	4	4.28	0.8252283867870568	-0.28000000000000025	4	no	no	72	yes	8	yes	0.0
3275	negative	2	6	3.14	1.1866605518454392	-0.14000000000000012	3	no	no	52	yes	20	no	0.0
3300	negative	2	2	3.85	1.1665962221617772	0.1499999999999999	4	no	no	35	yes	0	no	0.0
